ticket_no,flight_id,boarding_no,seat_no
0005434244827,5307,24,5H
0005432363404,5307,25,11E
0005435614197,5307,26,11D
0005435424893,5307,27,11C
0005435424818,5307,28,11G
0005435319580,5307,29,11F
0005434344428,5307,30,11K
0005435614257,5307,31,11H
0005434344402,5307,32,12C
0005435614178,5307,33,12A
0005435424576,5307,34,12E
0005435614236,5307,35,12D
0005435424477,5307,36,12G
0005435097256,5307,37,12F
0005434244837,5307,38,13A
0005435614271,5307,39,12K
0005435614203,5307,40,12H
0005432133294,5307,41,13D
0005435424847,5307,42,13C
0005435614291,5307,43,13F
0005433719119,5307,44,13E
0005435614200,5307,45,13G
0005435424798,5307,46,14A
0005435302187,5307,47,13K
0005435424676,5307,48,14D
0005435319581,5307,49,14C
0005435424671,5307,50,14G
0005435614254,5307,51,14F
0005435614315,5307,52,14E
0005435614303,5307,53,14H
0005435614226,5307,54,15C
0005432133284,5307,55,15A
0005434344409,5307,56,15F
0005432133295,5307,57,15E
0005434344434,5307,58,15D
0005434244899,5307,59,15G
0005435614232,5307,60,16A
0005435614264,5307,61,15K
0005435424811,5307,62,16C
0005435555381,5307,63,16F
0005434244898,5307,64,16K
0005434245009,5307,65,16H
0005435042837,5307,66,16G
0005432133283,5307,67,17A
0005435614224,5307,68,17E
0005435614279,5307,69,17D
0005432133290,5307,70,17C
0005435614231,5307,71,17G
0005434344426,5307,72,17F
0005434344432,5307,73,18A
0005435614280,5307,74,17K
0005435614210,5307,75,18C
0005432047568,5307,76,18B
0005435424751,5307,77,18E
0005435614281,5307,78,18D
0005435614192,5307,79,18G
0005434344415,5307,80,18F
0005434244789,5307,81,18K
0005435424518,5307,82,18J
0005434344435,5307,83,18H
0005434244829,5307,84,19B
0005434573427,5307,85,19A
0005435614290,5307,86,19C
0005434244975,5307,87,19G
0005435424621,5307,88,19F
0005433719117,5307,89,19H
0005435614177,5307,90,19K
0005434573421,5307,91,19J
0005434244838,5307,92,20B
0005434244862,5307,93,20E
0005435614228,5307,94,20D
0005435614260,5307,95,20G
0005435614204,5307,96,20F
0005435490246,5307,97,20K
0005432047569,5307,98,20J
0005435614299,5307,99,20H
0005435614294,5307,100,21A
0005435319596,5307,101,21D
0005432133281,5307,102,21C
0005435097255,5307,103,21E
0005435614277,5307,104,21H
0005435614182,5307,105,21G
0005435424848,5307,106,21K
0005432133289,5307,107,22B
0005435424574,5307,108,22F
0005434573433,5307,109,22E
0005435614215,5307,110,22D
0005434573420,5307,111,22G
0005433719139,5307,112,22K
0005435424449,5307,113,22J
0005435614255,5307,114,22H
0005434344410,5307,115,23B
0005434244738,5307,116,23D
0005435614205,5307,117,23C
0005434245008,5307,118,23F
0005435614263,5307,119,23E
0005433719127,5307,120,23J
0005435491448,5307,121,23H
0005435614242,5307,122,23K
0005435614191,5307,123,24F
0005435491449,5307,124,24E
0005434244963,5307,125,24D
0005435614258,5307,126,25B
0005434344406,5307,127,24G
0005435424536,5307,128,25D
0005435614273,5307,129,25C
0005435614198,5307,130,25F
0005434573431,5307,131,25E
0005435614193,5307,132,25J
0005435614234,5307,133,25H
0005435319582,5307,134,25G
0005435424669,5307,135,26A
0005435614274,5307,136,25K
0005434344427,5307,137,26B
0005432133293,5307,138,26E
0005435614256,5307,139,26D
0005435302184,5307,140,26C
0005435614225,5307,141,26G
0005435424456,5307,142,26F
0005434344416,5307,143,26K
0005434344423,5307,144,26J
0005434344431,5307,145,27B
0005432133292,5307,146,27A
0005434344404,5307,147,27D
0005435424805,5307,148,27C
0005435614233,5307,149,27F
0005435614221,5307,150,27E
0005435424773,5307,151,27H
0005435614186,5307,152,27G
0005435424544,5307,153,28A
0005435614306,5307,154,27K
0005435614286,5307,155,27J
0005434244863,5307,156,28C
0005432133296,5307,157,28B
0005435424861,5307,158,28E
0005435302182,5307,159,28D
0005435614189,5307,160,28G
0005434344399,5307,161,28F
0005435424894,5307,162,28H
0005435424450,5307,163,29A
0005435424677,5307,164,28K
0005435424668,5307,165,29D
0005435614265,5307,166,29C
0005434573422,5307,167,29F
0005435614305,5307,168,29J
0005435614184,5307,169,29H
0005434244869,5307,170,29G
0005434245010,5307,171,30A
0005435614308,5307,172,29K
0005435097253,5307,173,30C
0005435424578,5307,174,30E
0005434244940,5307,175,30D
0005432047570,5307,176,30G
0005435614266,5307,177,30F
0005435614272,5307,178,30K
0005433719116,5307,179,30J
0005434344412,5307,180,31A
0005432133282,5307,181,31C
0005435614217,5307,182,31B
0005434344401,5307,183,31F
0005435614216,5307,184,31E
0005435614240,5307,185,31D
0005435097254,5307,186,31H
0005434573419,5307,187,31G
0005435614287,5307,188,31K
0005434344436,5307,189,31J
0005434344417,5307,190,32B
0005435614213,5307,191,32E
0005435424622,5307,192,32D
0005435614190,5307,193,32C
0005435424435,5307,194,32G
0005435424533,5307,195,32F
0005434573426,5307,196,32J
0005435424478,5307,197,32H
0005435614278,5307,198,33B
0005435614196,5307,199,33A
0005435614241,5307,200,33D
0005435614314,5307,201,33C
0005435380286,5307,202,33F
0005435614311,5307,203,33E
0005435614296,5307,204,33J
0005435424645,5307,205,33H
0005435614292,5307,206,33G
0005434573428,5307,207,33K
0005434344413,5307,208,34B
0005435424649,5307,209,34E
0005435614238,5307,210,34D
0005435614202,5307,211,34C
0005435555380,5307,212,34G
0005435424809,5307,213,34F
0005432363403,5307,214,34K
0005435614301,5307,215,34J
0005435380287,5307,216,34H
0005435614237,5307,217,35A
0005434344421,5307,218,35D
0005434344420,5307,219,35C
0005435424613,5307,220,35B
0005435614227,5307,221,35F
0005434244857,5307,222,35E
0005435614289,5307,223,35J
0005435614285,5307,224,35G
0005435555379,5307,225,35K
0005434244756,5307,226,36B
0005435424573,5307,227,36A
0005434344418,5307,228,36F
0005435319527,5307,229,36E
0005435614282,5307,230,36D
0005435614252,5307,231,36H
0005433719138,5307,232,36K
0005435424464,5307,233,36J
0005435319477,5307,234,37C
0005435614206,5307,235,37B
0005435614229,5307,236,37A
0005435614247,5307,237,37G
0005435614295,5307,238,37F
0005434573423,5307,239,37E
0005434344400,5307,240,37J
0005434344407,5307,241,37H
0005435614250,5307,242,38A
0005435614201,5307,243,37K
0005435614183,5307,244,38C
0005435614230,5307,245,38B
0005435490248,5307,246,38K
0005435097248,5307,247,38J
0005434344419,5307,248,38H
0005435302167,5307,249,39B
0005432133291,5307,250,39A
0005435614246,5307,251,39D
0005435424520,5307,252,39C
0005435424635,5307,253,39F
0005434344424,5307,254,39E
0005434573429,5307,255,39J
0005435614259,5307,256,39H
0005435614209,5307,257,39G
0005435614235,5307,258,39K
0005435614179,5307,259,40C
0005435614223,5307,260,40F
0005435614211,5307,261,40E
0005434244960,5307,262,40D
0005435097249,5307,263,40G
0005435614180,5307,264,40K
0005435424832,5307,265,40J
0005434344414,5307,266,40H
0005434244764,5307,267,41A
0005434244836,5307,268,41D
0005434344403,5307,269,41C
0005435614302,5307,270,41F
0005435614268,5307,271,41E
0005435424521,5307,272,41J
0005434244868,5307,273,41H
0005435614249,5307,274,41G
0005435614309,5307,275,42A
0005435614269,5307,276,41K
0005435097251,5307,277,42B
0005435614187,5307,278,42D
0005435614270,5307,279,42G
0005435614181,5307,280,42J
0005435424600,5307,281,42H
0005435424774,5307,282,43B
0005435097252,5307,283,43A
0005435424750,5307,284,43D
0005435614276,5307,285,43C
0005432133286,5307,286,43F
0005435424740,5307,287,43E
0005435614288,5307,288,43H
0005435614298,5307,289,44A
0005435614214,5307,290,43K
0005435614300,5307,291,44B
0005435614199,5307,292,44E
0005434344405,5307,293,44D
0005435614248,5307,294,44C
0005435424775,5307,295,44G
0005435614220,5307,296,44F
0005435614212,5307,297,44H
0005435424667,5307,298,45B
0005435614253,5307,299,45A
0005434344433,5307,300,44K
0005435614313,5307,301,45D
0005435614244,5307,302,45C
0005434245051,5307,303,45G
0005435424546,5307,304,45F
0005435614243,5307,305,45E
0005435424716,5307,306,45H
0005435614245,5307,307,45K
0005435424575,5307,308,45J
0005434244913,5307,309,46B
0005435614267,5307,310,46A
0005434573430,5307,311,46E
0005435424607,5307,312,46D
0005435614261,5307,313,46G
0005435424688,5307,314,46F
0005435614307,5307,315,46K
0005434344425,5307,316,46J
0005432133287,5307,317,46H
0005435614283,5307,318,47C
0005434344411,5307,319,47A
0005435424661,5307,320,47G
0005434244853,5307,321,47F
0005435614304,5307,322,47E
0005435319573,5307,323,47K
0005432133288,5307,324,47H
0005434344408,5307,325,48D
0005435424812,5307,326,48C
0005435614188,5307,327,48A
0005435614239,5307,328,48E
0005435614275,5307,329,48H
0005435614219,5307,330,48G
0005435424768,5307,331,48K
0005435614284,5307,332,49D
0005434244974,5307,333,49C
0005434244788,5307,334,49G
0005435302164,5307,335,49F
0005435424250,5307,336,49E
0005434344430,5307,337,49K
0005435424545,5307,338,50C
0005435614293,5307,339,50A
0005433719130,5307,340,50F
0005434344422,5307,341,50E
0005435490247,5307,342,50D
0005435614310,5307,343,50G
0005435614312,5307,344,51D
0005434573425,5307,345,50K
0005434344429,5307,346,50H
0005435424465,5307,347,51F
0005435424285,5307,348,51E
0005435614185,5307,349,51G
0005435613323,10884,1,1C
0005435613213,10884,2,1A
0005435425152,10884,3,1G
0005435613174,10884,4,1D
0005434245139,10884,5,1K
0005434344054,10884,6,1H
0005435425182,10884,7,2C
0005434245131,10884,8,2A
0005434245125,10884,9,2H
0005435425158,10884,10,2G
0005435613313,10884,11,3A
0005435613091,10884,12,2K
0005435319621,10884,13,3D
0005435304183,10884,14,3K
0005435613062,10884,15,3H
0005434245137,10884,16,3G
0005434344014,10884,17,4C
0005435425137,10884,18,4A
0005434573217,10884,19,4D
0005435425193,10884,20,5A
0005435612944,10884,21,4H
0005434245145,10884,22,5D
0005435613040,10884,23,5G
0005435425144,10884,24,11A
0005434245129,10884,25,5K
0005434343989,10884,26,5H
0005435612948,10884,27,11C
0005435380314,10884,28,11F
0005435097200,10884,29,11E
0005435425196,10884,30,11K
0005435612945,10884,31,11H
0005435613106,10884,32,12C
0005435613363,10884,33,12A
0005435425175,10884,34,12E
0005435613200,10884,35,12H
0005435613144,10884,36,12G
0005434573308,10884,37,12F
0005434245136,10884,38,13A
0005435612720,10884,39,12K
0005435425147,10884,40,13D
0005435491429,10884,41,13G
0005433719158,10884,42,13F
0005435612553,10884,43,13E
0005435425128,10884,44,13H
0005435425134,10884,45,14A
0005433719160,10884,46,13K
0005432166919,10884,47,14D
0005434344260,10884,48,14G
0005435425176,10884,49,14F
0005435612995,10884,50,14E
0005435612971,10884,51,14H
0005435304180,10884,52,15A
0005434245143,10884,53,15E
0005435425179,10884,54,15D
0005435612775,10884,55,15G
0005434245133,10884,56,15F
0005434573281,10884,57,15K
0005435612968,10884,58,16D
0005435425131,10884,59,16C
0005435319622,10884,60,16F
0005435612929,10884,61,16E
0005434656568,10884,62,16H
0005434245142,10884,63,16G
0005435425163,10884,64,17C
0005432165078,10884,65,16K
0005435305020,10884,66,17E
0005434344158,10884,67,17D
0005435613160,10884,68,17G
0005435613355,10884,69,17F
0005434573274,10884,70,18A
0005435613090,10884,71,17K
0005435613188,10884,72,17H
0005435612797,10884,73,18C
0005435613226,10884,74,18E
0005434344026,10884,75,18D
0005435425167,10884,76,18H
0005434573295,10884,77,18G
0005434573271,10884,78,18J
0005435425166,10884,79,19B
0005434343921,10884,80,19A
0005435425129,10884,81,18K
0005435319618,10884,82,19D
0005434245127,10884,83,19C
0005434343873,10884,84,19F
0005434245140,10884,85,19E
0005435425126,10884,86,19H
0005435613108,10884,87,19G
0005435612922,10884,88,19K
0005432166920,10884,89,19J
0005432841023,10884,90,20B
0005435613061,10884,91,20A
0005435097189,10884,92,20D
0005435613370,10884,93,20C
0005435425189,10884,94,20G
0005435613240,10884,95,20F
0005435425171,10884,96,20K
0005434343997,10884,97,20J
0005435613148,10884,98,20H
0005435380313,10884,99,21B
0005435425159,10884,100,21A
0005434344038,10884,101,21C
0005435490226,10884,102,21E
0005434656567,10884,103,21J
0005435425162,10884,104,21H
0005434344071,10884,105,21G
0005434573209,10884,106,22A
0005435613279,10884,107,21K
0005435612919,10884,108,22C
0005434245130,10884,109,22E
0005435425177,10884,110,22D
0005435425173,10884,111,22G
0005434343990,10884,112,22F
0005435425138,10884,113,22K
0005435305019,10884,114,22J
0005434245119,10884,115,22H
0005435425191,10884,116,23B
0005435097201,10884,117,23A
0005435612869,10884,118,23D
0005435613187,10884,119,23C
0005435425169,10884,120,23F
0005435425168,10884,121,23E
0005435613282,10884,122,23J
0005435425180,10884,123,23H
0005435490225,10884,124,24D
0005435613003,10884,125,23K
0005435612933,10884,126,24E
0005434573235,10884,127,25A
0005435425127,10884,128,24G
0005435612921,10884,129,25D
0005435613288,10884,130,25C
0005434573242,10884,131,25F
0005435319619,10884,132,25E
0005434344039,10884,133,25H
0005435425132,10884,134,25G
0005435042865,10884,135,25K
0005432165074,10884,136,25J
0005435613257,10884,137,26C
0005435425160,10884,138,26E
0005435097157,10884,139,26D
0005435425151,10884,140,26G
0005435097171,10884,141,26F
0005435380311,10884,142,26K
0005434344070,10884,143,26J
0005434245135,10884,144,26H
0005435425148,10884,145,27B
0005435612644,10884,146,27A
0005435612994,10884,147,27C
0005435613362,10884,148,27E
0005434344116,10884,149,27J
0005435425146,10884,150,27H
0005434573208,10884,151,27G
0005435425153,10884,152,28A
0005435613011,10884,153,28C
0005434573359,10884,154,28B
0005434343973,10884,155,28E
0005435425178,10884,156,28D
0005435425150,10884,157,28F
0005435097186,10884,158,28J
0005434245120,10884,159,29A
0005435613314,10884,160,29D
0005434344156,10884,161,29C
0005435425149,10884,162,29B
0005435097123,10884,163,29F
0005434245116,10884,164,29E
0005435613366,10884,165,29H
0005434343974,10884,166,29G
0005435097179,10884,167,29K
0005435612981,10884,168,30C
0005435380312,10884,169,30B
0005432165077,10884,170,30A
0005435491433,10884,171,30E
0005434344259,10884,172,30D
0005435612495,10884,173,30G
0005435425181,10884,174,30F
0005435612552,10884,175,30J
0005434245123,10884,176,30H
0005435425157,10884,177,31A
0005435613269,10884,178,30K
0005435490212,10884,179,31C
0005435613173,10884,180,31G
0005433719157,10884,181,32A
0005435612970,10884,182,31K
0005435425164,10884,183,31J
0005435555360,10884,184,32C
0005435425172,10884,185,32B
0005432165076,10884,186,32E
0005434245126,10884,187,32D
0005435612798,10884,188,32F
0005434245146,10884,189,32J
0005435425136,10884,190,32H
0005435613324,10884,191,33A
0005435613063,10884,192,32K
0005432166918,10884,193,33C
0005434245117,10884,194,33B
0005434343872,10884,195,33F
0005434245118,10884,196,33E
0005435425140,10884,197,33H
0005432841024,10884,198,33G
0005435613365,10884,199,33K
0005434245138,10884,200,33J
0005434245134,10884,201,34C
0005435097161,10884,202,34B
0005435425141,10884,203,34A
0005435425139,10884,204,34E
0005435425192,10884,205,34D
0005435613212,10884,206,34G
0005434343923,10884,207,34F
0005435425185,10884,208,34K
0005435319615,10884,209,34H
0005434344118,10884,210,35B
0005435612859,10884,211,35A
0005435555361,10884,212,35D
0005434573268,10884,213,35F
0005435425156,10884,214,35E
0005435425143,10884,215,35H
0005434343874,10884,216,35G
0005435097147,10884,217,35K
0005435305021,10884,218,36B
0005434656566,10884,219,36E
0005435613280,10884,220,36D
0005435612822,10884,221,36G
0005435612946,10884,222,36F
0005434344052,10884,223,36J
0005435425197,10884,224,36H
0005435613250,10884,225,36K
0005434343822,10884,226,37D
0005435425170,10884,227,37C
0005435425187,10884,228,37E
0005435613175,10884,229,37H
0005435425133,10884,230,37G
0005435425188,10884,231,38A
0005434344093,10884,232,37J
0005435612821,10884,233,38C
0005435613278,10884,234,38B
0005434573279,10884,235,38K
0005434245128,10884,236,38J
0005435304182,10884,237,38H
0005435612958,10884,238,39A
0005434573234,10884,239,39D
0005435613189,10884,240,39C
0005435613058,10884,241,39B
0005432166917,10884,242,39F
0005435613128,10884,243,39E
0005435613195,10884,244,39J
0005435612950,10884,245,39H
0005434573278,10884,246,40A
0005432363432,10884,247,39K
0005435613249,10884,248,40C
0005435612719,10884,249,40E
0005434344015,10884,250,40D
0005435425161,10884,251,40H
0005435613176,10884,252,40G
0005432165073,10884,253,40F
0005435612972,10884,254,40J
0005434343786,10884,255,41A
0005435425142,10884,256,41D
0005435097173,10884,257,41C
0005435319617,10884,258,41B
0005434573280,10884,259,41G
0005435613004,10884,260,41F
0005435612918,10884,261,41E
0005435613186,10884,262,41H
0005435425135,10884,263,42A
0005435097146,10884,264,41K
0005435425184,10884,265,41J
0005434245124,10884,266,42B
0005434344027,10884,267,42E
0005435612947,10884,268,42D
0005435425195,10884,269,42G
0005435613136,10884,270,42F
0005434344170,10884,271,42J
0005434573318,10884,272,42H
0005435612984,10884,273,43B
0005434573275,10884,274,43A
0005435319620,10884,275,42K
0005435613287,10884,276,43D
0005434245122,10884,277,43C
0005433719159,10884,278,43F
0005435319616,10884,279,43E
0005435613315,10884,280,43J
0005434344180,10884,281,43H
0005435425183,10884,282,43G
0005435612858,10884,283,44A
0005435491431,10884,284,43K
0005435097159,10884,285,44C
0005434344028,10884,286,44B
0005435612979,10884,287,44E
0005435097172,10884,288,44J
0005435613178,10884,289,44H
0005435097124,10884,290,45B
0005432363433,10884,291,45A
0005432165080,10884,292,44K
0005435425194,10884,293,45D
0005434245132,10884,294,45C
0005435425154,10884,295,45F
0005432165075,10884,296,45J
0005435425130,10884,297,45H
0005435612643,10884,298,45G
0005435613055,10884,299,46A
0005434245144,10884,300,45K
0005435613149,10884,301,46B
0005435490203,10884,302,46E
0005434343922,10884,303,46D
0005435425165,10884,304,46G
0005432165079,10884,305,46K
0005435425174,10884,306,46J
0005435613130,10884,307,46H
0005435097187,10884,308,47A
0005435304181,10884,309,47D
0005435425145,10884,310,47C
0005434245141,10884,311,47G
0005434245121,10884,312,47K
0005434573283,10884,313,47H
0005435097166,10884,314,48C
0005434344117,10884,315,48A
0005435613241,10884,316,48E
0005435425155,10884,317,49A
0005435613199,10884,318,49E
0005435613190,10884,319,49D
0005435612776,10884,320,49C
0005435305022,10884,321,49F
0005435380315,10884,322,50C
0005435425186,10884,323,49K
0005435613089,10884,324,50E
0005434573286,10884,325,50D
0005435097148,10884,326,50H
0005435613143,10884,327,50G
0005434344210,10884,328,50F
0005435304179,10884,329,51D
0005435425190,10884,330,50K
0005434344157,10884,331,51F
0005434573262,10884,332,51E
0005435612781,10884,333,51G
0005433805546,3269,1,1A
0005432459790,3269,2,1C
0005432459723,3269,3,1F
0005432459698,3269,4,1D
0005433805549,3269,5,2A
0005433507279,3269,6,2C
0005433805571,3269,7,2F
0005433634000,3269,8,2D
0005432459544,3269,9,3A
0005432459812,3269,10,3D
0005432459687,3269,11,3C
0005433805548,3269,12,4A
0005433805538,3269,13,3F
0005432459420,3269,14,4D
0005433805554,3269,15,4C
0005432181828,3269,16,5A
0005433634003,3269,17,4F
0005432459443,3269,18,5D
0005432181829,3269,19,5C
0005432459731,3269,20,5F
0005433805555,3269,21,6A
0005433805545,3269,22,6D
0005433633986,3269,23,6C
0005433805552,3269,24,6F
0005433805556,3269,25,7A
0005433507284,3269,26,7D
0005433805559,3269,27,7C
0005433805562,3269,28,8A
0005433805537,3269,29,7F
0005432459842,3269,30,8B
0005432181838,3269,31,8C
0005433633987,3269,32,8E
0005433634008,3269,33,8D
0005433633990,3269,34,9A
0005433507270,3269,35,8F
0005432459396,3269,36,9B
0005432459568,3269,37,9C
0005433634007,3269,38,9D
0005432459442,3269,39,9F
0005432181830,3269,40,9E
0005433805564,3269,41,10A
0005433507273,3269,42,10B
0005433805572,3269,43,10C
0005432459672,3269,44,10E
0005432181831,3269,45,10D
0005433633998,3269,46,10F
0005433805536,3269,47,11B
0005433633984,3269,48,11A
0005433805550,3269,49,11C
0005432459728,3269,50,11D
0005433634014,3269,51,11F
0005433805568,3269,52,11E
0005433805542,3269,53,12A
0005433634013,3269,54,12B
0005433507286,3269,55,12C
0005432181833,3269,56,12E
0005433634015,3269,57,12D
0005433633995,3269,58,12F
0005433633989,3269,59,13B
0005432459679,3269,60,13A
0005432459549,3269,61,13D
0005432459748,3269,62,13E
0005432459755,3269,63,14A
0005433634004,3269,64,13F
0005432459699,3269,65,14C
0005433805553,3269,66,14B
0005432181822,3269,67,14D
0005433507271,3269,68,14E
0005432459621,3269,69,14F
0005432459686,3269,70,15B
0005432181823,3269,71,15A
0005433633997,3269,72,15C
0005433634002,3269,73,15E
0005433634005,3269,74,15D
0005433633993,3269,75,16A
0005432181832,3269,76,15F
0005433507282,3269,77,16B
0005432181839,3269,78,16D
0005433805560,3269,79,16C
0005432459839,3269,80,16E
0005432459811,3269,81,17A
0005432459771,3269,82,16F
0005433633982,3269,83,17B
0005432459461,3269,84,17E
0005432181841,3269,85,17D
0005432459616,3269,86,17F
0005433805565,3269,87,18A
0005432459462,3269,88,18C
0005433633994,3269,89,18B
0005433507272,3269,90,18D
0005433805539,3269,91,18E
0005433634001,3269,92,19B
0005433805544,3269,93,18F
0005433633992,3269,94,19C
0005432459779,3269,95,19D
0005432459716,3269,96,20A
0005433633985,3269,97,19E
0005432181827,3269,98,20C
0005433805570,3269,99,20B
0005433805566,3269,100,20D
0005432181824,3269,101,20E
0005432459680,3269,102,21B
0005432459760,3269,103,21A
0005432459620,3269,104,20F
0005432181835,3269,105,21D
0005433633988,3269,106,21C
0005432459533,3269,107,21E
0005432459497,3269,108,22A
0005432181842,3269,109,21F
0005433805561,3269,110,22B
0005432459645,3269,111,22C
0005433507283,3269,112,22E
0005433634011,3269,113,22D
0005433507275,3269,114,22F
0005433805541,3269,115,23B
0005433634010,3269,116,23D
0005432459697,3269,117,23F
0005432459395,3269,118,23E
0005433633983,3269,119,24A
0005432181825,3269,120,24B
0005432459681,3269,121,24C
0005433507277,3269,122,24E
0005433805551,3269,123,24D
0005432459722,3269,124,24F
0005432181834,3269,125,25A
0005432459543,3269,126,25B
0005433507278,3269,127,25D
0005433633999,3269,128,25C
0005432459843,3269,129,25E
0005432459575,3269,130,26A
0005432459534,3269,131,25F
0005432459596,3269,132,26B
0005433507269,3269,133,26D
0005433805567,3269,134,26C
0005432459577,3269,135,26E
0005432459717,3269,136,26F
0005433805543,3269,137,27A
0005433633991,3269,138,27B
0005433507281,3269,139,27C
0005433805569,3269,140,27E
0005432181836,3269,141,28A
0005432459491,3269,142,27F
0005433634009,3269,143,28B
0005433805547,3269,144,28C
0005433805540,3269,145,28E
0005433805563,3269,146,28D
0005432459810,3269,147,28F
0005433507276,3269,148,29A
0005432459411,3269,149,29C
0005433507280,3269,150,29B
0005433507285,3269,151,29D
0005433633996,3269,152,29F
0005432459576,3269,153,29E
0005433507274,3269,154,30A
0005432459556,3269,155,30B
0005432459759,3269,156,30D
0005432181826,3269,157,30C
0005433805557,3269,158,30E
0005433805558,3269,159,30F
0005432181840,3269,160,31B
0005432459718,3269,161,31A
0005432181837,3269,162,31C
0005433634006,3269,163,31E
0005433634012,3269,164,31D
0005435885033,3268,1,1A
0005435885160,3268,2,2C
0005435885157,3268,3,3A
0005435885021,3268,4,4A
0005435885170,3268,5,4F
0005435885256,3268,6,5F
0005435885210,3268,7,7C
0005435884914,3268,8,8D
0005435885316,3268,9,9D
0005435885112,3268,10,9F
0005435885248,3268,11,10A
0005435884851,3268,12,11D
0005435885186,3268,13,11E
0005435885113,3268,14,12C
0005435885044,3268,15,12B
0005435885250,3268,16,12F
0005435884888,3268,17,13E
0005435885161,3268,18,14A
0005435885249,3268,19,14C
0005435885209,3268,20,14E
0005435885095,3268,21,14D
0005435884890,3268,22,15A
0005435885084,3268,23,15F
0005435885140,3268,24,17E
0005435885045,3268,25,17F
0005435885094,3268,26,18C
0005435885178,3268,27,20A
0005435885213,3268,28,20E
0005435885174,3268,29,21D
0005435885167,3268,30,21F
0005435884887,3268,31,22C
0005435885022,3268,32,25B
0005435885200,3268,33,25D
0005435885301,3268,34,26E
0005435885172,3268,35,26F
0005435885048,3268,36,27C
0005435885134,3268,37,27F
0005435885049,3268,38,29C
0005435885043,3268,39,29F
0005435885055,3268,40,30A
0005435885302,3268,41,30F
0005435885173,3268,42,31C
0005435885093,3268,43,31D
0005435885502,8171,1,1C
0005435885480,8171,2,1A
0005435885516,8171,3,1D
0005435885513,8171,4,2A
0005432042788,8171,5,2C
0005432460178,8171,6,2D
0005432042794,8171,7,3A
0005435885479,8171,8,2F
0005432042782,8171,9,3D
0005432460174,8171,10,3F
0005432460147,8171,11,4C
0005435885514,8171,12,4F
0005432460163,8171,13,4D
0005435885485,8171,14,5C
0005435885517,8171,15,5A
0005432460149,8171,16,5D
0005435885515,8171,17,6A
0005432460141,8171,18,6F
0005432042781,8171,19,6D
0005432460138,8171,20,7A
0005432042792,8171,21,7D
0005435885483,8171,22,7C
0005435885477,8171,23,7F
0005435885482,8171,24,8C
0005435885478,8171,25,8B
0005435885497,8171,26,8D
0005432460166,8171,27,8E
0005432460183,8171,28,9A
0005434312332,8171,29,8F
0005435885498,8171,30,9B
0005432460144,8171,31,9C
0005435885525,8171,32,9D
0005432460136,8171,33,9E
0005433507027,8171,34,10A
0005432460151,8171,35,10B
0005432460167,8171,36,10C
0005432460182,8171,37,11A
0005435885528,8171,38,10F
0005434312331,8171,39,11C
0005432460155,8171,40,11B
0005432042795,8171,41,11D
0005435885523,8171,42,11F
0005432460179,8171,43,12A
0005435885481,8171,44,12D
0005432042789,8171,45,12C
0005432042784,8171,46,12E
0005432460164,8171,47,13A
0005432042786,8171,48,12F
0005432460154,8171,49,13B
0005433507092,8171,50,13C
0005435885518,8171,51,13E
0005432460169,8171,52,13D
0005435885484,8171,53,13F
0005435885524,8171,54,14A
0005432460148,8171,55,14B
0005435885491,8171,56,14D
0005435885489,8171,57,14C
0005432460158,8171,58,14E
0005432460180,8171,59,14F
0005435885471,8171,60,15A
0005432460153,8171,61,15C
0005432460143,8171,62,15E
0005435885519,8171,63,15D
0005432460184,8171,64,16A
0005435885476,8171,65,15F
0005435885472,8171,66,16B
0005435885486,8171,67,16D
0005435885470,8171,68,16E
0005432460132,8171,69,16F
0005433507132,8171,70,17B
0005435885494,8171,71,17A
0005432460165,8171,72,17C
0005433507126,8171,73,17D
0005435885493,8171,74,17F
0005435885508,8171,75,18A
0005433507116,8171,76,18D
0005435885521,8171,77,18E
0005432460172,8171,78,19B
0005435885501,8171,79,18F
0005432460137,8171,80,19C
0005432042785,8171,81,19D
0005432460177,8171,82,19E
0005432460133,8171,83,20B
0005432460150,8171,84,20A
0005432042791,8171,85,20D
0005432042790,8171,86,20C
0005432042793,8171,87,20F
0005435885487,8171,88,20E
0005432460139,8171,89,21A
0005435885495,8171,90,21C
0005432460170,8171,91,21B
0005432460162,8171,92,21E
0005435885505,8171,93,22A
0005435885490,8171,94,21F
0005432042783,8171,95,22B
0005432460157,8171,96,22C
0005432460175,8171,97,22E
0005435885527,8171,98,22D
0005432460145,8171,99,22F
0005432460135,8171,100,23A
0005432460142,8171,101,23E
0005435885475,8171,102,23F
0005432460161,8171,103,24B
0005432460171,8171,104,24A
0005435885473,8171,105,24C
0005432460160,8171,106,24E
0005433507100,8171,107,24F
0005432460146,8171,108,25B
0005435885510,8171,109,25C
0005435885529,8171,110,25E
0005435885522,8171,111,25F
0005432460181,8171,112,26B
0005435885507,8171,113,26D
0005435885509,8171,114,26E
0005433507119,8171,115,26F
0005432460173,8171,116,27B
0005433507117,8171,117,27C
0005432460140,8171,118,27D
0005432460168,8171,119,27F
0005435885503,8171,120,28A
0005432460159,8171,121,28B
0005432460134,8171,122,28D
0005435885499,8171,123,28F
0005432460152,8171,124,28E
0005435885511,8171,125,29A
0005435885488,8171,126,29C
0005435885500,8171,127,29B
0005435885506,8171,128,29D
0005435885512,8171,129,29F
0005432460156,8171,130,29E
0005435885526,8171,131,30D
0005432042787,8171,132,30C
